Entropy,Energy,Correlation,Contrast,Homogeneity,Encrypt
0.12027006881033511,0.07076377944932566,0.7806506286243224,0.6910687715438026,0.2334539650065772,1
-0.31486522894968094,1.1108347745265694,-0.9341220982419847,-0.5105065283925585,0.8464729216367881,1
-0.07690093081859502,-0.7969197578803094,-0.21569899276685495,-0.1500339384116502,-0.5561975723475941,1
-0.43117316675616385,0.6070803146641103,-0.11163962036348023,-0.43040150839680114,0.5347683674180378,1
-0.4742903905385081,1.1108347745265694,-0.9341220982419847,-0.5105065283925585,0.8464729216367881,1
0.935680879508309,-1.1914954945026162,1.166687102603323,-0.23013895840740756,-0.24449301812884192,1
0.6248622749149406,-1.0689088578820933,0.9709835516657256,0.07025486657668269,-0.6211360211431662,1
0.3458285438990911,-0.8237355846410488,1.4505619518625101,0.7912000465384994,-0.18215210728509185,1
1.0750819152229047,-0.8754518219653318,-0.5680062183021793,0.41070120155865175,-0.6990621596978558,1
-0.34081145304004856,1.1108347745265694,-0.9341220982419847,-0.5105065283925585,0.8464729216367881,1
0.6785294921932912,-0.9961230423886583,1.0404429479799746,-0.2701914684052864,-0.08864074101946676,1
0.20717494321846183,0.24889748578852203,1.6969138455052248,-0.4704540183946799,0.690620644527413,1
-0.09259065047018437,0.5266328343818928,1.5808618180139613,-0.49048027339361927,0.7685467830821006,1
-1.201167643488216,1.1108347745265694,-0.9341220982419847,-0.5105065283925585,0.8464729216367881,0
0.365286990905084,0.017132125927846995,1.7086076737874603,-0.49048027339361927,0.7685467830821006,1
0.3759766540511403,-0.017345365621675077,0.9779263286499876,1.0515413615247111,-0.1587742657186846,1
0.7942693628512593,-0.6934872832317438,1.2917996717940412,-0.25016521340634695,-0.16656687957415434,1
-2.106960837724091,1.1108347745265694,-0.9341220982419847,-0.5105065283925585,0.8464729216367881,0
-0.09911729380100633,0.3753149548034353,-0.9341220982419847,0.13033363157350078,0.015260777053450997,1
-1.198775364943446,1.1108347745265694,-0.9341220982419847,-0.5105065283925585,0.8464729216367881,0
1.4095616848728991,-1.394529611405356,1.2890379357194206,1.2518039115141044,-1.8887345416327557,1
-0.44797366920038545,1.0054868836808084,-0.9341220982419834,-0.49048027339361927,0.7685467830820987,1
0.5888349850513851,-0.4655527557654602,-0.01223961962706238,-0.25016521340634695,-0.16656687957415434,1
0.07210831372650896,0.3753149548034353,-0.9341220982419847,0.13033363157350078,0.015260777053450997,1
-0.7090586596348339,0.9020544090322429,-0.9847119295699078,-0.4704540183946799,0.690620644527413,1
-0.9680359091723862,-0.2376182282991761,0.8619356654458394,0.13033363157350078,0.015260777053450997,1
0.21389354790054235,-0.2989115466094373,1.2238474077072174,-0.25016521340634695,0.04123615657168019,1
-1.6327998799108294,1.1108347745265694,-0.9341220982419847,-0.5105065283925585,0.8464729216367881,0
-0.48167703378375304,1.1108347745265694,-0.9341220982419847,-0.5105065283925585,0.8464729216367881,1
0.6661633673863608,-0.8218201684438531,0.7396246595006782,-0.2902177234042257,-0.010714602464777229,1
0.8849032663783879,-0.4042594374551991,0.7435920625463955,0.2304649065681976,-0.4133329849973327,1
-0.38903264931416914,1.1108347745265694,-0.9341220982419847,-0.5105065283925585,0.8464729216367881,1
0.7833480401185449,-0.7107260290065046,1.252044161912413,-0.2701914684052864,0.32696533127220134,1
-0.4599137847891241,-0.4866223339346122,1.7486915912324237,-0.4704540183946799,0.690620644527413,1
-0.30044892496489495,0.9039698252294384,-0.9341220982419847,-0.4704540183946799,0.690620644527413,1
-1.7542965886083475,1.1108347745265694,-0.9341220982419847,-0.5105065283925585,0.8464729216367881,0
