Entropy,Energy,Correlation,Contrast,Homogeneity
5.19102441389348,0.317602040816327,0.728775996610539,0.196428571428571,0.901785714285714
5.01531953111478,0.461734693877551,0.941153863717921,0.0357142857142857,0.982142857142857
4.75291347612305,0.802933673469388,0.686802819743445,0.0535714285714286,0.973214285714286
3.80659693054773,0.373724489795918,0.670820393249937,0.178571428571429,0.910714285714286
1.85723671780348,1,0,0,1
-0,1,0,0,1
1.56127812445913,1,0,0,1
1.90563906222957,1,0,0,1
1.81127812445913,1,0,0,1
1.99868984408402,1,0,0,1
5.26531953111478,0.295280612244898,0.778489028717194,1.58928571428571,0.769345238095238
3.56879566572158,0.755102040816326,0,2.28571428571429,0.885714285714286
5.3125,0.183673469387755,0.814311568708016,1.60714285714286,0.741071428571428
4.5797835470378,0.426658163265306,0.653197264742181,0.160714285714286,0.919642857142857
4.67807251665425,0.627551020408163,0.186988620125422,0.232142857142857,0.907738095238095
5.52711464833609,0.0650510204081633,0.540647762471305,4.53571428571429,0.543452380952381
5.63265976555739,0.100127551020408,0.301764887705137,4.58928571428571,0.588137755102041
2.71614247275836,1,0,0,1
2.32448274372143,1,0,0,1
2.88559237120507,1,0,0,1
1.40563906222957,1,0,0,1
2.1993101546744,1,0,0,1
2.00124650813352,1,0,0,1
3.08784950990982,1,0,0,1
2.36434559117761,1,0,0,1
2.45729697533361,1,0,0,1
1.83052568741994,1,0,0,1
2.96331732483048,0.897321428571429,0.566755786218474,0.0357142857142857,0.982142857142857
2.96331732483048,0.802933673469388,0.686802819743445,0.0535714285714286,0.973214285714286
3.65777782442227,1,0,0,1
3.9616035031419,1,0,0,1
4.47877739943295,0.717474489795918,0.771516749810459,0.0535714285714286,0.973214285714286
4.05967485207212,0.834821428571428,0.88578517972214,0.0178571428571429,0.991071428571428
3.74552303432472,0.864158163265306,0.381557122079692,0.0535714285714286,0.973214285714286
4.10624438318691,0.410714285714286,0.806225774829855,0.107142857142857,0.946428571428571
4.34702421965905,1,0,0,1
3.91340937708853,0.422831632653061,0.788356122792286,0.107142857142857,0.946428571428571
2.98401563501501,0.614158163265306,0.708329264500443,0.0892857142857143,0.955357142857143
3.42642069890684,0.635841836734694,0.949788345947613,0.0178571428571429,0.991071428571429
2.41934181568448,0.930484693877551,0.700649049745371,0.0178571428571429,0.991071428571429
2.60320408743821,1,0,0,1
3.04541250415843,1,0,0,1
5.46461464833609,0.167729591836735,0.859176837951493,0.839285714285714,0.80952380952381
4.38916275109686,0.629464285714286,0.512288847228861,1.28571428571429,0.871428571428571
5.32781953111478,0.156887755102041,0.760129085467539,2.69642857142857,0.680357142857143
4.47267803184602,0.863520408163265,0,0.0714285714285714,0.964285714285714
5.34727441389348,0.142857142857143,0.625580464627495,2.51785714285714,0.647619047619048
4.7478286642591,0.350765306122449,0.0402534727969556,3.28571428571429,0.74094387755102
4.94298842981649,0.403698979591837,0.309104946712084,0.482142857142857,0.830357142857143
4.52182251665425,0.557397959183673,0.48854094266368,0.232142857142857,0.883928571428571
5.32015976555739,0.236607142857143,0.513203591590516,0.535714285714286,0.755952380952381
5.40211464833609,0.100765306122449,0.642798153053206,0.678571428571428,0.708333333333333
5.15977441389348,0.184948979591837,0.627957703608027,0.5,0.773809523809524
5.0603286642591,0.340561224489796,0.919847328244275,0.107142857142857,0.946428571428571
5.53125,0.139030612244898,0.874961740182551,0.321428571428571,0.839285714285714
5.39031953111478,0.107142857142857,0.764288784077042,0.607142857142857,0.720238095238095
